id,name,tags,rule
corpus-cheesy-chicken,Cheesy chicken,"dinner,lunch",default main → lunch + dinner
corpus-cheese-nut-veg-plate,Cheese-nut veg plate,"dinner,lunch",default main → lunch + dinner
corpus-spiked-custard,Spiked custard,dessert,dessert
corpus-veggie-cheese-strata,Veggie cheese strata,"dinner,lunch",default main → lunch + dinner
corpus-berry-cheese-french-toast,Berry-cheese French toast,breakfast,breakfast
corpus-date-nut-whole-wheat-cake,Date-nut whole-wheat cake,dessert,dessert
corpus-potato-pastry,Potato pastry,"dinner,lunch",default main → lunch + dinner
corpus-sour-cream-apple-walnut-raisin-cake,Sour cream apple-walnut-raisin cake,dessert,dessert
corpus-salmon-fruit-cheese-salad,Salmon fruit-cheese salad,"dinner,lunch",default main → lunch + dinner
corpus-curry-pasta,Curry pasta,"dinner,lunch",default main → lunch + dinner
corpus-date-nut-granola-bars,Date-nut granola bars,snack,strict snack
corpus-raisin-scones,Raisin scones,"dinner,lunch",default main → lunch + dinner
corpus-oatmeal-with-milk,Oatmeal with milk,breakfast,breakfast
corpus-beef-sesame-stir-fry,Beef sesame stir-fry,"dinner,lunch",default main → lunch + dinner
corpus-ham-cheese-sub,Ham & cheese sub,"dinner,lunch",default main → lunch + dinner
corpus-apple-nut-veg-salad,Apple-nut veg salad,"dinner,lunch",default main → lunch + dinner
corpus-beef-cheese-grain-bowl,Beef cheese grain bowl,"dinner,lunch",default main → lunch + dinner
corpus-meat-lasagna,Meat lasagna,"dinner,lunch",default main → lunch + dinner
corpus-cheesy-bean-dip,Cheesy bean dip,"dinner,lunch",default main → lunch + dinner
corpus-apple-broccoli-slaw,Apple-broccoli slaw,"dinner,lunch",default main → lunch + dinner
corpus-yogurt-dressed-veg,Yogurt-dressed veg,"dinner,lunch",default main → lunch + dinner
corpus-berry-almond-smoothie,Berry-almond smoothie,snack,drink → snack
corpus-nutty-cheese-eggs,Nutty cheese eggs,"dinner,lunch",default main → lunch + dinner
corpus-coffee-cream-cake,Coffee cream cake,dessert,dessert
corpus-raisin-oat-bread,Raisin oat bread,"dinner,lunch",default main → lunch + dinner
corpus-berry-dried-fruit-mix,Berry & dried-fruit mix,"dinner,lunch",default main → lunch + dinner
corpus-beef-pasta-gratin,Beef pasta gratin,"dinner,lunch",default main → lunch + dinner
corpus-date-pecan-bread-pudding,Date-pecan bread pudding,dessert,dessert
corpus-cheese-crackers,Cheese crackers,"dinner,lunch",default main → lunch + dinner
corpus-nut-bread,Nut bread,"dinner,lunch",default main → lunch + dinner
corpus-toasted-nut-crostini,Toasted nut crostini,"dinner,lunch",default main → lunch + dinner
corpus-sliced-cheddar,Sliced cheddar,"dinner,lunch",default main → lunch + dinner
corpus-sweet-potato-cake,Sweet potato cake,dessert,dessert
corpus-grilled-cheese,Grilled cheese,"dinner,lunch",default main → lunch + dinner
corpus-cheese-on-toast,Cheese on toast,"dinner,lunch",default main → lunch + dinner
